uniqueID,drugName,condition,review,rating,date,usefulCount,sentiment
,Limcee Chewable Tablet Orange,"Vomiting, Nausea",Perfect Vitamin C in unfordable rate Recommended by almost all doctors,10.0,2022-08-01 00:00:00,22,Positive
,Limcee Chewable Tablet Orange,"Vomiting, Nausea",Good medicine very effective,10.0,2022-08-05 00:00:00,23,Positive
,Kapiva Period Care Juice ,Period cramps,it normalised my flow regulate my periods and it works great for my cramps too,10.0,2024-02-03 00:00:00,22,Positive
,Kapiva Period Care Juice ,Period cramps,Really helps to regulate irregular menstruation cycle and helps harmonal imbalance,8.0, 14 August 2021,26,Positive
,Kapiva Period Care Juice ,Period cramps,I have been consuming this for past 1 and half months and can see the effectiveness of this ayurvedic drink. ,9.0,2021-12-26 00:00:00,28,Positive
,Nveda Natural Menstrual/Period Pain,Period cramps,"I have been using this product for several months, it didn't take away all the mood swings, but it definitely helped.",10.0, 13 January 2024,27,Positive
,Nveda Natural Menstrual/Period Pain,Period cramps,Works really well in help to controlling menstrual symptoms and cramps. It works best when taken consistently everyday.,10.0,2024-01-12 00:00:00,33,Positive
,Nveda Natural Menstrual/Period Pain,Period cramps,Helpful for cramps,8.0,2022-07-24 00:00:00,22,Positive
,Dr. Vaidya's Period Wellness Capsules,Period cramps,WELL I BOUGHT IT FOR MY SISTER AND SHE SAID IT WORKED AMZINGLY AND GAVE RELIEF.,10.0, 2 September 2022,21,Positive
,Dr. Vaidya's Period Wellness Capsules,Period cramps,"Nice tabs, cure period pains .",8.0,2022-09-02 00:00:00,24,Positive
,Dr. Vaidya's Period Wellness Capsules,Period cramps,It has Ashoka in it. Works so well especially for PCOD/ PCOS. Reduced cramps as well. Thanks!,8.5, 19 September 2022,26,Positive
,Gynoveda Veerha for Period Flow,Period cramps, Worst product don't buy this,3.0, 21 July 2022,27,Negative
,Gynoveda Veerha for Period Flow,Period cramps,Very good product ,8.0, 24 December 2023,24,Positive
,Gynoveda Veerha for Period Flow,Period cramps,Not helpful,4.0,2023-08-21 00:00:00,33,Negative
,Gynoveda PMS Relief ,Period cramps, it will work slowly we can observe the behaviour changes,8.0,2023-12-08 00:00:00,43,Positive
,Gynoveda PMS Relief ,Period cramps,Go for it if you used all Allopathic medicine and still no relief then must try it. No harm in it.,8.0,2023-03-26 00:00:00,31,Positive
,Gynoveda PMS Relief ,Period cramps,good product it works,8.0,2023-03-27 00:00:00,21,Positive
,ZEROHARM Holo Kidney Detox tablets,Kidney detox, I'm truly grateful for discovering this product.,10.0,2023-11-23 00:00:00,23,Positive
,ZEROHARM Holo Kidney Detox tablets,Kidney detox,"I've had kidney health concerns for years, and Kidney Detox is the best supplement I've found.",10.0, 2 February 2024,20,Positive
,ZEROHARM Holo Kidney Detox tablets,Kidney detox,I appreciate that Kidney Detox uses nano-technology to ensure the herbs' potency. It's a reassuring sign that I'm getting the full benefits of these natural extracts.,10.0,2023-08-30 00:00:00,24,Positive
,Foresta Organics Kidney Detox,Kidney detox,Satisfied with purchase,10.0, 18 July 2023,35,Positive
,Foresta Organics Kidney Detox,Kidney detox,Lived upto the expectations.,9.0,2023-06-23 00:00:00,46,Positive
,Foresta Organics Kidney Detox,Kidney detox,Value for money and no side effects observed as such,8.0,2023-06-28 00:00:00,33,Positive
,Life Aveda Kidney Restore,Kidney detox,Good product,8.0,2023-05-22 00:00:00,24,Positive
,Life Aveda Kidney Restore,Kidney detox,effective one for kidney detox,7.5,2023-05-15 00:00:00,24,Positive
,Life Aveda Kidney Restore,Kidney detox,okayish product,6.0, 5 July 2023,43,Neutral
,Bliss Welness Kidney Detox ,Kidney detox,"I’m giving this review after using this product for 1month, it’s a good product and effective too recommend to Buy and try once you.",10.0,2024-03-10 00:00:00,35,Positive
,Bliss Welness Kidney Detox ,Kidney detox,This is a good product for kidney stone,9.5,2023-10-24 00:00:00,23,Positive
,Bliss Welness Kidney Detox ,Kidney detox,"Most Effective medicine to Detox Kidney , Its is natural n Plant Base , No metal are present .",9.0, 2 August 2023,24,Positive
,Pure Nutrition Naturals Kidney Detox Cleanser,Kidney detox,Good product,6.5,2021-02-10 00:00:00,12,Positive
,Pure Nutrition Naturals Kidney Detox Cleanser,Kidney detox,No side effects,7.0,2022-11-09 00:00:00,33,Positive
,Pure Nutrition Naturals Kidney Detox Cleanser,Kidney detox,had pain after using this product,3.0,2022-03-12 00:00:00,32,Negative
,ThriveCo Hair Growth Serum,Hair loss, have loved the results that I have noticed and can see visible differences in the hair growth too.,10.0,2024-03-12 00:00:00,31,Positive
,ThriveCo Hair Growth Serum,Hair loss,i can confirm that I have seen positive changes in my hairline and hair thickness.,8.0, 8 March 2024,30,Positive
,ThriveCo Hair Growth Serum,Hair loss,"I have used the product for 10 days now, I don’t see any change moreover my hair fall has increased, which is very concerning.",4.0,2024-03-18 00:00:00,34,Negative
,Minimalist Hair Growth Serum,Hair loss,The product is great,8.0,2024-01-10 00:00:00,35,Positive
,Minimalist Hair Growth Serum,Hair loss,With products like these it takes a long time to actually show any results. ,6.0,2021-09-10 00:00:00,36,Neutral
,Minimalist Hair Growth Serum,Hair loss,"Been using it since 6 months. Hairfall has reduced somewhat, but no hair growth as it claims",7.0,2024-01-06 00:00:00,37,Neutral
,DABUR Vatika Rosemary Hair Growth,Hair loss,I got a excellent result I love this hair oil and it's frangant is mild,9.5, 16 February 2024,38,Positive
,DABUR Vatika Rosemary Hair Growth,Hair loss,I have used this oil few times now and it has started to work wonders on my hair. Loved the fragrance. Gives shine and strength to my hair. Go for it.,9.0,2024-02-29 00:00:00,37,Positive
,DABUR Vatika Rosemary Hair Growth,Hair loss,This oil is very good. It has really improved the texture of my hair. My hair Volume has increased .,10.0,2024-03-03 00:00:00,24,Positive
,WishCare Hair Growth Serum,Hair loss,I highly recommend the WishCare Hair Growth Serum to anyone looking to improve the thickness and health of their hair.,10.0,2024-03-14 00:00:00,25,Positive
,WishCare Hair Growth Serum,Hair loss,I have skin some small hair stand grow i have used 1 bottle only need to use more for good results,8.0,2024-03-11 00:00:00,25,Positive
,WishCare Hair Growth Serum,Hair loss,"The price is too high and the quantity is too less. I was only able to use it for a few days, I guess it didn’t last more than a week.",8.0,2024-03-11 00:00:00,27,Neutral
,Kesh King Ayurvedic Anti Hairfall Hair Oil,Hair loss,Nice product for hair.,8.0,2024-03-04 00:00:00,28,Positive
,Kesh King Ayurvedic Anti Hairfall Hair Oil,Hair loss,Nice hair oil i purchase it for my daughter hair growth is good And brown hair convert in black hair.,8.0,2023-12-07 00:00:00,35,Positive
,Kesh King Ayurvedic Anti Hairfall Hair Oil,Hair loss,Nice product,8.0,2024-02-05 00:00:00,46,Positive
,Glenmark Demelan Cream For Hyperpigmentation Treatment,Hyperpigmentation,Actually I used for my pigmented area on my forehead...it good on pimple black spot...not work on my forehead darker than my skin,8.0, 5 July 2022,33,Positive
,Glenmark Demelan Cream For Hyperpigmentation Treatment,Hyperpigmentation,"When I apply this cream on face over affected area it's start burning on the face after 5 to 10 min this sensation stop, I will say it's a strong cream",4.0, 2 January 2024,24,Negative
,Glenmark Demelan Cream For Hyperpigmentation Treatment,Hyperpigmentation,Its works slowly.... But nice product,8.0,2022-08-17 00:00:00,24,Positive
,DERMATOUCH Bye Bye Hyperpigmentation Cream,Hyperpigmentation,Very effective......it's really work....,10.0,2023-11-05 00:00:00,43,Positive
,DERMATOUCH Bye Bye Hyperpigmentation Cream,Hyperpigmentation,Expensive product,5.0,2024-01-26 00:00:00,35,Neutral
,DERMATOUCH Bye Bye Hyperpigmentation Cream,Hyperpigmentation,The pigmentation has reduced well,10.0,2024-01-24 00:00:00,23,Positive
,VENSIA Anti Pigmentation Cream ,Hyperpigmentation,This product is very effective and good . My face pigmentation is clear naw thanks for such a good cream.,10.0,2024-03-11 00:00:00,24,Positive
,VENSIA Anti Pigmentation Cream ,Hyperpigmentation,I am using this cream i got recover 50% no redness no itching,10.0, 26 June 2023,12,Positive
,VENSIA Anti Pigmentation Cream ,Hyperpigmentation,Superb. I can see the change in Skin Colour after pigmentation vanishing gradually. Good to see no side effects till now,10.0,2023-07-13 00:00:00,33,Positive
,Kozicare Skin Lightening Cream,Hyperpigmentation,"This product not purchase, side effects",5.0,2024-03-12 00:00:00,32,Negative
,Kozicare Skin Lightening Cream,Hyperpigmentation,This product caused me rash all over my face,5.0, 5 January 2024,31,Negative
,Kozicare Skin Lightening Cream,Hyperpigmentation,Works okay,7.0, 22 December 2023,30,Neutral
,Himalayan Organics Dark Spots Pigmentation Support,Hyperpigmentation,Just started using it..will update after 1 month..,8.0,2024-02-18 00:00:00,34,Neutral
,Himalayan Organics Dark Spots Pigmentation Support,Hyperpigmentation,Good product,9.0,2024-01-19 00:00:00,35,Positive
,Himalayan Organics Dark Spots Pigmentation Support,Hyperpigmentation,Works well,9.0,2024-02-12 00:00:00,36,Positive
,Unwanted 21,Birth Control,Works well,10.0,2023-03-14 00:00:00,37,Positive
,Unwanted 21,Birth Control,Good,10.0,2023-01-19 00:00:00,38,Positive
,Unwanted 21,Birth Control,Good medicine,10.0,2023-12-15 00:00:00,37,Positive
,I-Pill Emergency Contraceptive Pill,Birth Control, Safe and satisfied,10.0,2022-11-04 00:00:00,24,Positive
,I-Pill Emergency Contraceptive Pill,Birth Control,Helpful product as protection,10.0, 2 January 2023,25,Positive
,I-Pill Emergency Contraceptive Pill,Birth Control,Great product,10.0,2021-06-14 00:00:00,25,Positive
,CRD Ayurveda Fixtime 30 Capsules for Women,Birth Control,Consult doctor before using the product,10.0,##########,27,Positive
,CRD Ayurveda Fixtime 30 Capsules for Women,Birth Control,Consult doctor before using the product,10.0,##########,28,Positive
,CRD Ayurveda Fixtime 30 Capsules for Women,Birth Control,Consult doctor before using the product,10.0,##########,23,Positive
,Ovral L,Birth Control,Consult doctor before using the product,10.0,##########,21,Positive
,Ovral L,Birth Control,Consult doctor before using the product,10.0,##########,20,Positive
,Ovral L,Birth Control,Consult doctor before using the product,10.0,##########,35,Positive
,Azithromycin,Pneumonia,Consult doctor before using the product,10.0,##########,23,Positive
,Clarithromycin,Pneumonia,Consult doctor before using the product,10.0,##########,33,Positive
,Tetracycline,Pneumonia,Consult doctor before using the product,10.0,##########,43,Positive
6789.0,Insulin,Diabetes Mellitus,It is best suitable for diabetes patients.,10.0,2024-03-27,50,positive
